Filename,Width,Height,DPI Information
D:/Thesis/realism_data/Ukiyo-e\benkei dragging the miidera bell up a mountain.jpg,896,2385,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\benkei holdin a halberd.jpg,2065,3125,"(350, 350)"
D:/Thesis/realism_data/Ukiyo-e\benzaiten shrine at inokashira in snow.jpg,903,580,
D:/Thesis/realism_data/Ukiyo-e\bijin holding a flower pot.jpg,426,600,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\bijin with a dog in the snow.jpg,1308,2000,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\bijin.jpg,546,800,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\bird toys.jpg,1990,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\birds in festival.jpg,1244,1200,"(5583, 5583)"
"D:/Thesis/realism_data/Ukiyo-e\birds, animals, and flowering plants in imaginary scene.jpg",490,222,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\black carp.jpg,1229,3591,"(400, 400)"
"D:/Thesis/realism_data/Ukiyo-e\blacksmith munechika, helped by a fox spirit, forging the blade little fox.jpg",723,1024,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\bluebells and dragonflies.jpg,640,438,
D:/Thesis/realism_data/Ukiyo-e\botan shoukinzu.jpg,500,920,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\bowl.jpg,1992,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\bridge in the clouds.jpg,950,639,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\bullfinch and weeping cherry blossoms.jpg,492,650,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\butterflies.jpg,708,551,"(72.0, 72.0)"
D:/Thesis/realism_data/Ukiyo-e\butterfly and gourd.jpg,1126,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\cactus and roosters.jpg,800,261,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\caga no chiyo standing beside a well.jpg,1154,3420,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\camellia and bush warbler.jpg,5492,8283,
D:/Thesis/realism_data/Ukiyo-e\camellia.jpg,740,851,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\can't wait to see it.jpg,750,1112,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\canary and peony.jpg,683,1000,
"D:/Thesis/realism_data/Ukiyo-e\cards, fukujuso flowers and screen.jpg",923,1024,"(240, 240)"
D:/Thesis/realism_data/Ukiyo-e\cargo ship and wave.jpg,1330,992,
D:/Thesis/realism_data/Ukiyo-e\carp leaping up a cascade.jpg,1040,2940,
"D:/Thesis/realism_data/Ukiyo-e\carpenter banjo, from the series ten kinds of people jinbutsu jûban tsuzuki.jpg",1343,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\carps.jpg,1644,456,
D:/Thesis/realism_data/Ukiyo-e\cat playing with a toy butterfly.jpg,642,768,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\catfish.jpg,781,2630,
D:/Thesis/realism_data/Ukiyo-e\cats forming the caracters for catfish.jpg,1592,2329,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\cats suggested as the fifty three stations of the tokaido.jpg,3829,1901,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\caulking boats.jpg,2906,2049,"(350, 350)"
D:/Thesis/realism_data/Ukiyo-e\ceiling of ganshoin temple at obuse.jpg,2534,1860,
D:/Thesis/realism_data/Ukiyo-e\characters from the kabuki play matsu ha misao onna kusunoki niban-me.jpg,1863,768,
D:/Thesis/realism_data/Ukiyo-e\cherishing.jpg,572,857,"(300, 300)"
"D:/Thesis/realism_data/Ukiyo-e\cherry blossom time, people picknicking at gotenyama.jpg",768,303,
D:/Thesis/realism_data/Ukiyo-e\cherry blossom viewing during the genroku period.jpg,1024,767,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\cherry tree.jpg,685,1024,"(26, 20)"
D:/Thesis/realism_data/Ukiyo-e\cherry blossoms and warbler.jpg,758,570,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\chiba saburôhei mitsutada.jpg,1116,1600,"(72.0, 72.0)"
D:/Thesis/realism_data/Ukiyo-e\chickens.jpg,1086,2886,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\children's pastimes a procession on nihon bridge.jpg,1220,619,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\chinese sage reading while riding on a buffalo.jpg,1540,1769,"(150, 150)"
"D:/Thesis/realism_data/Ukiyo-e\chinese warriors, from series suikoden.jpg",900,606,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\chiyoda castle album of men.jpg,2000,1003,"(150, 150)"
D:/Thesis/realism_data/Ukiyo-e\chrysanthemums and dragonfly.jpg,1134,1500,"(0, 0)"
"D:/Thesis/realism_data/Ukiyo-e\chrysanthemums by a stream, with rocks.jpg",579,1024,"(600, 600)"
D:/Thesis/realism_data/Ukiyo-e\chrysanthemums.jpg,800,610,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\chrysanthemums and horsefly.jpg,758,525,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\chushingura scene.jpg,878,1218,"(180, 180)"
"D:/Thesis/realism_data/Ukiyo-e\chôdayû of the okamotoya, kamuro kakeo and koyuki.jpg",1043,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\clearing water at horikawa.jpg,2182,3149,"(350, 350)"
"D:/Thesis/realism_data/Ukiyo-e\clearing weather at awazu awazu seiran, tamagawa of the maru-ebiya, kamuro katsumi and shinobu, no. 4 from the series eight views in the yoshiwara yos.jpg",1018,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\client lubricating a prostitute.jpg,600,416,
D:/Thesis/realism_data/Ukiyo-e\climbing on mt. fuji.jpg,4572,3053,"(26, 20)"
D:/Thesis/realism_data/Ukiyo-e\closing the screen.jpg,543,404,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\concert under the wisteria.jpg,640,423,
D:/Thesis/realism_data/Ukiyo-e\courtesan and her maiko.jpg,1351,2000,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\courtesan and riddle.jpg,598,900,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\courtesan applying lip rouge.jpg,600,940,
D:/Thesis/realism_data/Ukiyo-e\courtesan choto with two kamuro young attendants behind her.jpg,844,1240,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\courtesan hanaogi from the ogi house.jpg,683,1000,"(200, 200)"
D:/Thesis/realism_data/Ukiyo-e\courtesan in training.jpg,1759,2073,"(150, 150)"
D:/Thesis/realism_data/Ukiyo-e\courtesan karakot.jpg,1424,2144,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\courtesan writing a letter.jpg,600,924,
D:/Thesis/realism_data/Ukiyo-e\courtesan.jpg,521,800,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\courtesans strolling beneath cherry trees before the daiko.jpg,768,374,
D:/Thesis/realism_data/Ukiyo-e\courtesan`s entourage at new year`s festival.jpg,768,534,
D:/Thesis/realism_data/Ukiyo-e\courting komachi.jpg,1944,2969,"(150, 150)"
D:/Thesis/realism_data/Ukiyo-e\crane and wave.jpg,697,480,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\crane in waves.jpg,3666,7880,
D:/Thesis/realism_data/Ukiyo-e\cranes from quick lessons in simplified drawing.jpg,2571,1809,
D:/Thesis/realism_data/Ukiyo-e\crayfish and two shrimps.jpg,768,531,
D:/Thesis/realism_data/Ukiyo-e\crossbill and thistle.jpg,494,650,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\crows fly by red sky at sunset.jpg,710,690,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\cuckoo and azaleas.jpg,478,650,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\daikoku and mouse.jpg,988,1400,"(72, 72)"
"D:/Thesis/realism_data/Ukiyo-e\daikoku, ebisu, and fukurokuju counting money.jpg",1058,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\daizo the substitute.jpg,376,768,
D:/Thesis/realism_data/Ukiyo-e\dance.jpg,1017,841,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\dawn at isawa in the kai province.jpg,4539,3014,"(150, 150)"
D:/Thesis/realism_data/Ukiyo-e\decoration of three treasures and a mask of otafuku.jpg,928,1024,"(72, 72)"
"D:/Thesis/realism_data/Ukiyo-e\delighted- the appearance of a geisha today, during the meiji era.jpg",524,780,
"D:/Thesis/realism_data/Ukiyo-e\descending geese, katata.jpg",800,536,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\design the struggle.jpg,687,1024,"(26, 20)"
D:/Thesis/realism_data/Ukiyo-e\desire.jpg,546,800,
D:/Thesis/realism_data/Ukiyo-e\dietary life rules.jpg,1455,2004,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\dinner and love on the river.jpg,575,367,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\dipicting the characters from the chushingura.jpg,5978,4343,"(12800, 12800)"
D:/Thesis/realism_data/Ukiyo-e\domestic scene.jpg,523,800,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\dragon ascending mount fuji.jpg,1100,773,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\dragon rising to the heavens.jpg,704,1024,"(250, 250)"
D:/Thesis/realism_data/Ukiyo-e\dragon.jpg,1573,2322,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\drawing of a tengu.jpg,800,652,
D:/Thesis/realism_data/Ukiyo-e\drawing of man resting on axe and carrying part of tree trunk on his back.jpg,529,768,
D:/Thesis/realism_data/Ukiyo-e\drawing of man seated with left leg resting over right knee.jpg,707,768,
D:/Thesis/realism_data/Ukiyo-e\drawing of seated nobleman in full costume.jpg,768,540,
D:/Thesis/realism_data/Ukiyo-e\dressing a boy on the occasion of his first letting his hair grow.jpg,544,768,
D:/Thesis/realism_data/Ukiyo-e\drunken courtesan.jpg,533,800,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\ebisu.jpg,1942,2678,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\eight hundred heroes of our country.jpg,679,1024,"(26, 20)"
"D:/Thesis/realism_data/Ukiyo-e\eighteen old addages, taking gifts to the temple.jpg",908,1024,"(240, 240)"
D:/Thesis/realism_data/Ukiyo-e\ejiri in the suruga province.jpg,768,532,
D:/Thesis/realism_data/Ukiyo-e\elephant and whale diptych.jpg,620,282,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\elephant catching a flying tengu.jpg,872,2525,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\emperor go-daigo.jpg,799,386,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\en'ya hangan takasada.jpg,1117,1600,"(72.0, 72.0)"
D:/Thesis/realism_data/Ukiyo-e\enjoying the cool evening breeze on and under the bridge.jpg,522,800,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\enoshima in the sagami province.jpg,4508,2970,"(29, 22)"
D:/Thesis/realism_data/Ukiyo-e\enoshima seiran.jpg,750,503,"(72, 72)"
"D:/Thesis/realism_data/Ukiyo-e\even thought she looks old, she is young.jpg",2113,3157,"(350, 350)"
D:/Thesis/realism_data/Ukiyo-e\evening bell at mii-dera temple.jpg,1012,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\evening glow at ryogoku bridge.jpg,1024,705,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\evening shower at nihonbashi bridge.jpg,800,540,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\evening snow on fuji from a set of eight famous views published by iseya rihei.jpg,1930,1275,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\evening snow on mount hira.jpg,800,558,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\evening snow on the asuka mountain.jpg,768,485,
D:/Thesis/realism_data/Ukiyo-e\evening view of a temple in the hills.jpg,2802,1797,"(150, 150)"
D:/Thesis/realism_data/Ukiyo-e\excited dogs — inu no kurui.jpg,1200,611,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\faces.jpg,2074,2969,"(150, 150)"
D:/Thesis/realism_data/Ukiyo-e\falcon in flight.jpg,758,612,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\farting at a kappa at the lumber yard in fukagawa.jpg,1588,1196,"(350, 350)"
D:/Thesis/realism_data/Ukiyo-e\father and son members of the forty seven rônin from chûshingura.jpg,449,640,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\femenine wave.jpg,1616,1608,
D:/Thesis/realism_data/Ukiyo-e\ferryman.jpg,2933,1978,"(350, 350)"
D:/Thesis/realism_data/Ukiyo-e\fifty three stages of the tokaido tokaido gojusan.jpg,549,768,
D:/Thesis/realism_data/Ukiyo-e\fireflies at a country house.jpg,1200,606,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\first cuckoo of the year at tsukudajima.jpg,800,556,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\fish.jpg,536,600,"(300, 300)"
"D:/Thesis/realism_data/Ukiyo-e\fishing by torchlight in kai province, from oceans of wisdom.jpg",2781,2030,
D:/Thesis/realism_data/Ukiyo-e\fishing for whitebait in the bay off tsukuda.jpg,2000,1459,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\fishing net.jpg,627,956,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\fishing in the bay uraga.jpg,758,546,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\fishing in the river kinu.jpg,758,562,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\five fans.jpg,2534,1814,
D:/Thesis/realism_data/Ukiyo-e\flat fish and pink.jpg,2544,924,
D:/Thesis/realism_data/Ukiyo-e\flounder from wakasa.jpg,750,1107,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\flower arrangements.jpg,946,1024,"(240, 240)"
D:/Thesis/realism_data/Ukiyo-e\flower arranging and tea ceremony.jpg,948,1400,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\flower arranging.jpg,1048,1400,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\flower patterned cotton.jpg,524,800,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\flowering plant - hana kurabe.jpg,776,591,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\flowers of edo center.jpg,750,1080,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\flowers of edo left.jpg,750,1098,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\flowers of edo right.jpg,750,1081,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\flowers of edo.jpg,317,450,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\flowers.jpg,590,768,
"D:/Thesis/realism_data/Ukiyo-e\flowers and water lilies in the mangwe, tome.jpg",390,600,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\folio from the upright gojusan tsuji tokaido.jpg,513,768,
D:/Thesis/realism_data/Ukiyo-e\foreplay on a red futon.jpg,563,410,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\foreplay under the futon.jpg,581,421,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\four cats in different poses.jpg,2126,3117,"(350, 350)"
"D:/Thesis/realism_data/Ukiyo-e\four seasons spring, summer, autumn, winter.jpg",831,552,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\four swallows.jpg,344,768,
D:/Thesis/realism_data/Ukiyo-e\four women working very hard and carrying vats of water.jpg,4014,2886,
D:/Thesis/realism_data/Ukiyo-e\fresh breeze under the bridge ryogoku.jpg,522,800,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\frogs.jpg,750,545,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\from suikoden of japanese heroes.jpg,486,686,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\from the series kasen koi no bu.jpg,1424,2144,"(300, 300)"
"D:/Thesis/realism_data/Ukiyo-e\from the series tôto meisho, kokoro no nazo sugata awase.jpg",1080,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\fuji and enoshima through a round window.jpg,915,1024,"(240, 240)"
D:/Thesis/realism_data/Ukiyo-e\fuji at torigoe.jpg,1118,1600,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\fuji from izu izu no fuji.jpg,1000,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\fuji from the platform of sasayedo.jpg,768,524,
D:/Thesis/realism_data/Ukiyo-e\fuji seen through the mannen bridge at fukagawa.jpg,4448,2959,"(29, 22)"
"D:/Thesis/realism_data/Ukiyo-e\fuji, mountains in clear weather  red fuji.jpg",4400,2937,"(29, 22)"
D:/Thesis/realism_data/Ukiyo-e\fujimi fuji view field in the owari province.jpg,4525,3026,"(29, 22)"
D:/Thesis/realism_data/Ukiyo-e\fujiwara no ason michinobu.jpg,758,514,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\fuji blue.jpg,758,520,"(96, 96)"
"D:/Thesis/realism_data/Ukiyo-e\fukagawa hachiman no shin fuji, from the series twelve views of modern beauties imayô bijin jûni kei.jpg",1035,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\fukagawa mannen bashi shita.jpg,411,279,
"D:/Thesis/realism_data/Ukiyo-e\fukurojin fukurokuju, the god of longevity and wisdom.jpg",600,1177,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\fundação cultural ema gordon klabin.jpg,335,480,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\fusehime saving inue shimbyoe masahi from a thunderboit.jpg,2317,3545,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\fuwa katsuemon masatane.jpg,1107,1600,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\fuwa katsuemon.jpg,1712,2331,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\fuyo soukeizu.jpg,500,919,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\gale to asajigahara.jpg,758,485,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\garden in early summer.jpg,1200,604,"(100, 100)"
D:/Thesis/realism_data/Ukiyo-e\geisha in springtime.jpg,550,768,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\geisha.jpg,535,800,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\geisha reading a book.jpg,588,480,
D:/Thesis/realism_data/Ukiyo-e\genji.jpg,768,570,
D:/Thesis/realism_data/Ukiyo-e\girl blowing vidro.jpg,529,800,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\girls pearl-divers.jpg,516,800,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\goemon ishikawa and his son goroichi.jpg,1727,2471,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\gofuku.jpg,900,1024,"(240, 240)"
D:/Thesis/realism_data/Ukiyo-e\goyu nanahito of the sugata-ebiya.jpg,1019,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\grab tengu nose.jpg,677,900,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\grasshopper and sunflower.jpg,800,608,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\grey carp in water.jpg,750,489,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\grey mullet and camellia.jpg,2958,2048,"(150, 150)"
D:/Thesis/realism_data/Ukiyo-e\grosbeak and mirabilis.jpg,491,650,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\guojo kakukyo from the series twenty-four examples of filial devotion in the floating world ukiyo nijushiko.jpg,619,900,"(72, 72)"
"D:/Thesis/realism_data/Ukiyo-e\hakone, 10th station of the tokaido.jpg",800,533,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\half-legth portrait of bazui chobel.jpg,1197,1757,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\half-legth portrait of goshaku somegoro.jpg,1175,1752,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\hanagami danjo no jo arakage fighting a giant salamander.jpg,1589,2353,"(400, 400)"
"D:/Thesis/realism_data/Ukiyo-e\hanamurasaki of the tamaya, from the series eight views of the pleasure quarters kuruwa hakkei.jpg",1013,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\happinata koju on a rearing horse.jpg,1630,2325,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\hara gôemon mototoki.jpg,1124,1600,"(72.0, 72.0)"
D:/Thesis/realism_data/Ukiyo-e\hara hayato no sho holding a spear.jpg,1610,2352,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\hasebe nobutsura during the taira attack on the takakura palace.jpg,2441,3608,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\hata rokurozaemon with his dog.jpg,1172,3551,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\hatakeyama shigetada.jpg,2929,2082,"(350, 350)"
D:/Thesis/realism_data/Ukiyo-e\hatakeyama sitting next to a go board.jpg,463,688,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\hatsuhana doing penance under the tonosawa waterfall.jpg,2499,3537,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\hattara sonja with his white tiger.jpg,1804,2058,"(150, 150)"
D:/Thesis/realism_data/Ukiyo-e\hawk on a ceremonial stand.jpg,2174,1616,
D:/Thesis/realism_data/Ukiyo-e\hawk.jpg,612,1852,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\hayami sôzaemon mitsutaka.jpg,1119,1600,"(72.0, 72.0)"
D:/Thesis/realism_data/Ukiyo-e\hayano kanpei tsuneyo.jpg,1122,1600,"(72.0, 72.0)"
D:/Thesis/realism_data/Ukiyo-e\hayano wasuke tsunenari.jpg,1106,1600,"(72.0, 72.0)"
D:/Thesis/realism_data/Ukiyo-e\head of a beauty.jpg,1281,1796,"(150, 150)"
D:/Thesis/realism_data/Ukiyo-e\head of an old man.jpg,1814,1302,
D:/Thesis/realism_data/Ukiyo-e\head of the snake woman.jpg,758,646,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\heavy rain.jpg,2975,2051,"(350, 350)"
"D:/Thesis/realism_data/Ukiyo-e\heikea japonica, the ghost of taira tomomori along with the anchor he drowned with, and heikegani with faces of fallen soldiers.jpg",764,509,"(350, 350)"
D:/Thesis/realism_data/Ukiyo-e\heroes of china and japan.jpg,1677,1221,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\hibiscus and sparrow.jpg,800,538,"(150, 150)"
D:/Thesis/realism_data/Ukiyo-e\hibiscus.jpg,800,591,
D:/Thesis/realism_data/Ukiyo-e\hibiscus and sparrow.jpg,451,650,"(96, 96)"
D:/Thesis/realism_data/Ukiyo-e\hideyoshi and his wives.jpg,665,1024,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\high noon at kasumigaseki.jpg,2545,1709,"(150, 150)"
D:/Thesis/realism_data/Ukiyo-e\hinasuke arashi as goemon ishikawa.jpg,1628,2354,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\hiratsuka station.jpg,1062,1500,"(0, 0)"
D:/Thesis/realism_data/Ukiyo-e\hodogaya on the tokaido.jpg,4435,2927,"(150, 150)"
"D:/Thesis/realism_data/Ukiyo-e\hodogaya, shinkame bashi, station 5.jpg",768,497,
D:/Thesis/realism_data/Ukiyo-e\homing geese at kanagawa.jpg,1177,3608,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\homing geese at the northern capital.jpg,1622,2353,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\homoku view.jpg,1580,962,
D:/Thesis/realism_data/Ukiyo-e\honjo shigenaga parrying an exploding shell.jpg,2174,3149,"(350, 350)"
"D:/Thesis/realism_data/Ukiyo-e\honjo tatekawa, the timberyard at honjo.jpg",4477,2996,"(150, 150)"
D:/Thesis/realism_data/Ukiyo-e\horibe yahei kamaru parrying a spear thrust.jpg,2029,3111,"(350, 350)"
D:/Thesis/realism_data/Ukiyo-e\horibe yahei kanamaru.jpg,1108,1600,"(72, 72)"
"D:/Thesis/realism_data/Ukiyo-e\horse, soga goro on a rearing horse.jpg",1200,3544,"(400, 400)"
"D:/Thesis/realism_data/Ukiyo-e\hotei, one of the seven gods of good fortune.jpg",832,2880,"(400, 400)"
D:/Thesis/realism_data/Ukiyo-e\hotei.jpg,2081,3117,"(350, 350)"
D:/Thesis/realism_data/Ukiyo-e\hour of the snake.jpg,1424,2144,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\huang xiang ô kô cooling the hot iron.jpg,877,1024,"(240, 240)"
D:/Thesis/realism_data/Ukiyo-e\hyaku monogatari kohada koheiji.jpg,380,526,
D:/Thesis/realism_data/Ukiyo-e\hydrangea and kingfisher.jpg,4154,9051,
D:/Thesis/realism_data/Ukiyo-e\hydrangea and swallow.jpg,2476,1630,
"D:/Thesis/realism_data/Ukiyo-e\ichikawa danjuro vi as funa bansaku,son of fuwa banzayemon.jpg",1857,3754,"(150, 150)"
D:/Thesis/realism_data/Ukiyo-e\ichikawa danjuro vii and bando  mitsugoro iii as soga no goro and  asaina no saburo.jpg,734,800,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\ichikawa danjuro vii as iga-no jutaro.jpg,715,800,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\ichikawa danjuro vii in his dressing room.jpg,698,800,
D:/Thesis/realism_data/Ukiyo-e\ichikawa danjuro vii wielding an axe wearing a white haired wig.jpg,694,768,
D:/Thesis/realism_data/Ukiyo-e\ichikawa danjûrô as unno kotarô yukiuji disguised as yamagatsu buô from a kamoise at the ichmuraza theatre.jpg,672,768,
D:/Thesis/realism_data/Ukiyo-e\ichikawa danjūrō vi as arakawa tarō takesada.jpg,1860,2672,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\ichikawa danjūrō vi as fuwa bansaku.jpg,367,768,"(72.0, 72.0)"
D:/Thesis/realism_data/Ukiyo-e\ichikawa danjūrō vi as soga no gorō tokimune.jpg,702,1600,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\ichikawa ebijūrō i.jpg,561,495,"(600, 600)"
D:/Thesis/realism_data/Ukiyo-e\ichikawa ebizō as the itinerant monk ryōzan.jpg,390,768,"(72.0, 72.0)"
D:/Thesis/realism_data/Ukiyo-e\ichikawa komazō iii as minase rokurō munezumi in a kamishimo.jpg,1502,3245,"(300, 300)"
"D:/Thesis/realism_data/Ukiyo-e\ichikawa komazō iii as nitta yoshisada, actually oyamada tarō takaie.jpg",1391,3279,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\ichikawa komazō iii as nitta yoshisada.jpg,369,768,"(72, 72)"
D:/Thesis/realism_data/Ukiyo-e\ichikawa komazō iii as shinozuka gorō.jpg,782,1600,"(72, 72)"
"D:/Thesis/realism_data/Ukiyo-e\ichikawa komazō iii as the monk saihō no mida jirō, actually sagami jirō tokiyuki.jpg",1567,3284,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\ichikawa komazō iii as ōdate sabanosuke terukado.jpg,1870,2684,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\ichikawa monnosuke ii as date no yosaku in the kabuki play koi-nyōbō somewake tazuna.jpg,327,520,"(72, 72)"
"D:/Thesis/realism_data/Ukiyo-e\ichikawa monnosuke ii, matsumoto kōshirō iv, and iwai hanshirō iv.jpg",2004,1413,"(300, 300)"
D:/Thesis/realism_data/Ukiyo-e\ichikawa omezō as tomita hyōtarō and ōtani oniji iii as ukiyo tohei.jpg,2655,3907,"(150, 150)"
